NIGP Code,CPV mapping
64170,30194300
64175,30194300#30199000
64180,30194300#30199000
64185,
64187,30194300#30199000
64500,30197620#30197630
64510,30194300#30199000
64515,30190000
64518,30197600
64521,30197620#30197630
64525,
64528,30120000#22991000
64530,30197620#30197630
64531,30197620#30197630
64532,30197620#30197630
64533,30197620#30197630
64535,30194300#30199000
64539,
64544,30197620#30197630
64547,30197620#30197630
64551,30197620#30197630
64554,30197620#30197630
64555,30197620#30197630
64558,30197620#30197630
64559,
64561,30120000#22991000
64564,30120000#22991000
64566,30197620#30197630
64568,30197620#30197630
64569,
64571,30194300#30199000
64574,30197620#30197630
64580,22800000#30199000
64583,30120000#22991000
64588,30197620#30197630
64590,30194300
64594,
64600,22800000#30199000
64610,30194300#30199000
64615,30194300#30199000
64618,30195000
64621,30194300#30199000
64625,30194300#30199000
64628,
64630,30197620#30197630
64631,30197620#30197630
64632,30190000
64633,30197620#30197630
64635,30197620#30197630
64639,30197620#30197630
64644,
64647,30197620#30197630
64651,30197620#30197630
64654,30197620#30197630
64655,30197620#30197630
64658,30197620#30197630
64659,30194300#30199000
64661,
64664,30197620#30197630
64666,30194300#30199000
64668,30197620#30197630
64669,30197620#30197630
64671,30194300#30199000
64674,30194300#30199000
64680,
64683,30194300#30199000
64688,30194300#30199000
64690,30194300#30199000
64694,30194300
65000,37535200
65004,37535200
65006,
65010,39100000
65012,37535200
65018,37535200
65019,39100000
65020,
65021,39100000
65023,37471000
65024,39721000#42214000
65025,43210000
65030,37411200
65036,39100000
65038,
65040,16100000#16800000
65046,16100000
65048,37535200
65050,37535200
65054,37535200
65060,37535200
65062,
65066,37412300
65072,37535200
65075,37535200
65078,39100000
65080,37535200
65200,33600000
65212,
65215,33600000
65216,33600000
65227,33600000
65229,33600000
65232,33600000
65235,33600000
65237,
65239,33600000
65242,33600000
65243,33600000
65250,14810000#14522400
65254,33600000
65257,33600000
65264,
65265,33600000
65266,33600000
65267,33600000
65270,33600000
65275,33600000
65284,33600000
65285,
65289,33600000
65291,3115000
65500,38650000
65504,32321200
65505,
65515,38651000
65520,38651000
65525,38651000
65527,38651000
65529,38651000
65530,38651000
65535,
65539,38651000
65540,38651000
65541,24930000
65543,24930000
65550,38650000
65555,38000000
65560,
65566,38650000
65567,32321100
65571,30190000
65578,38431000#35125000
65579,38650000
65580,38650000
65584,
65585,38650000
65588,30133000
65590,32340000
65592,30190000
65595,32321200
65596,32321200
65800,
65802,44160000#44162000
65804,44160000#44162000
65805,44160000#44162000
65809,44160000#44162000
65818,44160000#44162000
65819,42600000
65822,
65824,42662000
65828,44160000#44162000
65830,42662000
65831,42662000
65834,42662000
65835,44160000#44162000
65840,
65841,42662000
65846,44160000#44162000
65850,44160000#44162000
65852,44160000#44162000
65854,
65856,44160000#44162000
65858,42662000
65860,42662000
65868,42662000
65874,42662000
65877,44160000#44162000
65880,
65881,42662000
65882,42662000
65883,42662000
65884,42662000
65886,42662000
65887,42662000
65888,
65889,44164310
65890,44164310
65891,44160000#44162000
65893,44160000#44162000
65894,44164310
65895,44164310
65896,
65897,44164310
65900,33621000
65906,44163000
65916,44160000#44162000
65917,44160000
65924,44160000
65927,
65930,44160000
65933,44167100
65936,44160000
65939,44160000
65940,44160000
65941,44160000
65942,
65943,44163000
65944,44160000
65947,44160000
65950,44160000
65951,19522000#24500000
65954,44160000
65955,
65965,44160000
65973,44163000
65978,44164310
65979,44316400#44523300
65980,
65981,44316400#44523300
65983,44160000
65984,44160000
65985,44160000
65987,44160000
65990,44316400#44523300
65994,
65996,44163000
65997,44316400#44523300
66000,15992000
66005,15910000
66010,15992000
66015,15992000
66023,
66029,15992000
66030,15992000
66040,15992000
66042,18939000
66050,15992000
66060,15992000
66063,
66095,15992000
66500,19522000#24500000
66506,24931000
66510,32340000
66512,32340000
66516,32340000
66517,
66518,24500000
66521,42970000
66523,39121200
66524,44613800#34928480
66525,42641000
66526,44810000
66527,
66528,44810000
66530,43830000
66532,30133000
66533,44171000
66534,43720000
66535,44200000
66536,24000000
66537,44100000
66538,42921320
66541,24931000
66542,24931000
66544,42914000
66548,43400000
66554,30172000#30191140
66559,44144000
66560,44332000
66566,42994000
66567,3450000
66568,42994000
66569,19522000#24500000
66570,14630000#03416000#19620000
66571,44191200
66572,14630000#03416000#19620000
66573,44331000#44172000
66574,44191200
66575,24931000
66576,24931000
66577,18900000
66578,24931000
66579,24931000
66580,19522000#24500000
66581,24931000
66582,35000000
66583,42921320
66584,43400000
66586,44212510
66587,43400000
66589,24900000
66590,24500000
67000,44411000
67002,391440000
67003,391440000
67004,42912310#42924730
67005,43400000
67006,24911200#39812500
67009,44316400#44523300
67010,44410000
67012,44316400#44523300
67013,33000000
67014,38126000#38300000
67015,42600000
67016,44316400#44523300
67017,16100000
67020,42600000
67024,39715200
67043,3115000
67049,44316400#44523300
67050,44316400#44523300
67051,30192125
67052,44160000
67053,43130000
67054,44164310
67055,44411000
67056,44411000
67057,44411000
67058,34312500
67059,24911200#39812500
67060,42912310#42924730
67061,42912310#42924730
67062,44411000
67063,43400000
67064,43400000
67065,43400000
67066,44411000
67067,44316400#44523300
67068,31711400#42131000
67069,31711400#42131000
67070,31711400#42131000
67071,31711400#42131000
67072,31711400#42131000
67073,31711400#42131000
67074,31711400#42131000
67075,31711400#42131000
67076,31711400#42131000
67077,31711400#42131000
67079,31711400#42131000
67080,31711400#42131000
67081,31711400#42131000
67082,31711400#42131000
67084,38126000#38300000
67086,42912310#42924730
67087,42912310#42924730
67088,42912310#42924730
67089,39715200
67091,39715200
67092,42912310#42924730
67093,42912310#42924730
67095,44411000
67500,24451000
67525,24451000
67530,24451000
67535,24451000
67540,24451000
67545,24451000
67554,24451000
67555,24451000
67558,24451000
67560,24451000
67565,24451000
67580,24453000
67584,24453000
67585,24453000
67590,24453000
68000,35121000
68002,38431000#35125000
68004,35330000
68005,35330000
68006,35330000
68008,34928120
68010,38431000#35125000
68012,35330000
68020,35121000
68021,35121000
68022,35121000
68024,35121000
68028,35330000
68032,38431000#35125000
68033,35113000
68034,35121000
68035,35121000
68036,35121000
68040,35121000
68041,35121000
68042,35121000
68044,35121000
68045,24600000
68046,24600000
68047,33950000
68048,33950000
68049,35330000
68050,35310000
68051,35121000
68052,37413200
68053,35300000
68054,35300000
68056,35330000
68057,35300000
68058,38546000
68059,38546000
68060,35121000
68061,39100000
68062,32321200
68063,38546000
68065,38431000#35125000
68066,38431000#35125000
68067,35300000
68068,33950000
68070,34928120
68071,35121000
68072,35121000
68073,35121000
68074,39225500
68076,35330000
68077,38113000#38115000
68078,35121000
68079,35121000
68080,24611000
68082,35121000
68084,34928120
68085,35121000
68086,35330000
68087,38431000#35125000
68088,38300000
68089,35330000
68092,35330000
68093,33950000
68094,35121000
68095,38631000#38516000#38126000
68096,35121000
68097,38431000#35125000
68500,15112000#03322000
68505,30199760
68510,15112000#03322000
68515,15112000#03322000
68520,15112000#03322000
68525,15112000#03322000
68530,18923100#18937100
68535,15112000#03322000
68538,15112000#03322000
68540,15112000#03322000
68545,15112000#03322000
68550,15112000#03322000
68555,15112000#03322000
68560,15112000#03322000
68565,15112000#03322000
68570,15112000#03322000
68575,16650000
68578,15112000#03322000
68580,18923100#18937100
68585,18923100#18937100
68590,15112000#03322000
69000,31200000
69014,31500000
69027,31500000
69028,31500000
69029,31214100#31200000
69030,31214100#31200000
69031,31214100#31200000
69032,31214100#31200000
69033,31214100#31200000
69034,31500000
69037,31500000
69039,31500000
69040,42000000
69041,31500000
69043,31120000
69045,31120000
69046,31120000
69049,31214100#31200000
69053,31500000
69054,31200000
69056,31200000
69057,31200000
69058,31100000
69059,42100000
69062,31500000
69063,31200000
69064,31500000
69065,31500000
69068,31200000
69079,31200000
69084,31500000
69087,31500000
69088,31500000
69089,31500000
69100,31200000
69128,31100000
69131,31100000
69134,44167100
69139,31100000
69151,38112100#38000000
69152,31110000
69157,44523300
69162,31100000
69163,42141300
69173,42141300
69175,42141300
70000,42991200
70007,30232100
70008,42991000
70009,42991100
70010,42991100
70012,42991200
70016,42991200
70020,42991200
70024,42991200
70025,42991200
70026,42991200
70027,42991200
70028,42991200
70029,42991200
70030,39000000
70032,42991200
70036,42991200
70038,42991200
70040,42991200
70042,42991200
70045,42991200
70050,42991200
70051,30232100
70052,38000000
70053,42991200
70055,42991200
70056,42991200
70057,42991200
70058,42991200
70062,30131100
70063,30131100
70065,38000000
70067,30131100
70068,30131100
70069,30131100
70070,42991200
70071,30131100
70072,42991200
70073,42991200
70074,30131100
70075,42991000
70076,42991200
70077,42991200
70078,42970000
70079,42991200
70080,42991200
70082,42991200
70085,42991200
70088,42991200
70090,31400000#42000000
70091,31400000#42000000
70095,42991200
71000,33140000
71009,33185000
71018,33100000
71036,33140000
71052,33000000
71054,33185000
71060,33185000
71072,33000000
71073,33185000
71075,33185000
71090,33140000
71092,33000000
71094,33185000
71095,33185000
71500,22100000#22120000
71504,22200000
71505,22200000
71509,22100000#22120000
71510,22100000#22120000
71512,22100000#22120000
71520,22113000#39155100
71530,22100000#22120000
71533,22100000#22120000
71535,22200000
71540,22113000#39155100
71545,22113000#39155100
71546,22113000#39155100
71547,30000000
71548,22113000#39155100
71550,22200000
71552,22200000
71555,22200000
71560,22200000
71580,22200000
71582,39162000
71583,22100000#22120000
71584,22100000#22120000
71585,22100000#22120000
71586,22100000#22120000
71587,22100000#22120000
71588,22100000#22120000
71589,22100000#22120000
71590,30233000
71595,22100000#22120000
72000,42124000#42122000
72003,42122000
72004,42124000#42122000
72006,42122000
72010,42122000
72012,42122000
72013,42122000
72015,42122000
72017,42122000
72018,42124000#42122000
72019,42124000#42122000
72020,42124000#42122000
72024,42122000
72025,42122000
72027,42122000
72033,42122000
72036,42122000
72040,31711400#42131000
72041,42124000#42122000
72042,42124000#42122000
72043,42122000
72045,42122000
72052,42122000
72055,42122000
72056,43100000
72058,42122000
72059,42122000
72061,42122000
72063,42122000
72064,42122000
72067,42122000
72073,42122000
72079,42122000
72082,42122000
72084,44332000
72090,42900000
72500,32420000
72503,24911200#39812500
72509,32321200
72510,32321200
72512,32420000
72513,31440000
72514,31440000
72515,32552410#32550000
72516,32552410#32550000
72517,32552410#32550000
72518,32552410#32550000
72519,32552410#32550000
72520,30213000
72521,30237135#30230000
72522,30237135#30230000
72523,31213300#31224400
72524,32552410#32550000
72525,32321200
72526,32321200
72527,32321200
72528,32321200
72529,32321200
72530,34500000
72531,32321200
72532,32321200
72533,32321200
72536,32420000
72540,33000000
72541,32420000
72542,44200000
72543,34712200
72544,44200000
72545,32500000#32250000
72547,32321200
72548,32321200
72549,32321200
72550,32321200
72551,32500000#32250000
72552,32420000
72553,32500000#32250000
72554,38431000#35125000
72555,32552300
72556,32552300
72557,32552300
72558,32500000#32250000
72559,32552300
72560,48210000
72561,44200000
72562,32500000
72563,32500000
72564,33000000
72569,32552300
72574,32500000#32250000
72578,32321200
72582,32500000#32250000
72583,32500000#32250000
72584,32400000#32420000
72590,32420000
72595,32552300
72600,32420000
72606,32500000#32250000
72611,32420000
72613,32420000
72616,32420000
72621,32420000
72624,32321200
72637,32321200
72640,31214100#31200000
72641,31214100#31200000
72644,30121400
72647,30237135#30230000
72651,32420000
72654,32420000
72656,32500000#32250000
72657,32500000#32250000
72659,32321200
72663,32500000
72664,32500000
72670,32500000#32250000
72677,31712349
72678,34200000
72680,31712349
72684,32552300
72686,32420000
72688,32500000#32250000
72689,32500000#32250000
72690,31712350
73000,32500000#32250000
73006,30200000
73012,31712349
73018,31712349
73024,3212220
73030,31712349
73032,31712349
73036,38341300
73037,38341300
73042,38341300
73049,38341300
73054,38900000#38300000
73060,38341300
73066,31712349
73072,31712349
73074,31712349
73078,31712349
73084,31712349
73086,32500000
73090,32420000
73096,38900000#38300000
73500,39830000
73505,39830000
73510,39330000#39800000
73520,39830000
73560,39830000
73575,39830000
74000,39711130
74005,39711130
74009,39711130
74012,39711130
74013,44617000
74017,42123000
74024,42500000
74028,44611100#44612100#44611000
74030,42410000
74032,39700000
74036,34312500
74040,39711130
74045,39700000
74055,39711130
74059,42500000
74060,39711130
74063,39711130
74066,39711130
74070,39711130
74074,39700000
74085,42933000
74088,39700000
74095,39711130
74500,44113610
74501,44113100
74502,44113610
74504,44113610
74505,44113610
74506,44113610
74507,44113610
74508,44113610
74510,44113610
74511,44113610
74512,44113610
74513,44113610
74514,43413000#44114000
74521,43413000#44114000
74528,44113610
74531,44113610
74535,44113610
74542,44113610
74545,9100000
74549,44113000
74550,3115000
74556,39812500
74563,24900000
74565,44113610
74567,44113610
74568,44113610
74570,44113100
74577,44113610
74580,44113610
74584,44113610
74587,44113610
75000,44113000
75004,14700000
75007,14212400
75014,14212400
75021,44111200#44921200
75028,44200000
75030,44200000
75032,44114200
75033,44114200
75035,14700000
75042,24951110
75045,44200000
75049,24600000
75050,44114200
75051,44113100
75052,44113100
75054,14212200
75056,14221000
75059,44114200
75060,44113100
75062,44113100
75070,44114200
75072,14212200
75077,14211000
75084,14212400
75089,14700000
75091,44113100
75093,44900000
75095,44111200#44921200
75096,43312300
75500,43312300
75506,38000000
75508,43312300
75510,43312300
75515,43312300
75520,43312300
75525,43312300
75530,43312300
75535,43312300
75537,43312300
75540,43312300
75543,43312300
75545,43312300
75547,42000000
75550,43312300
75555,43312300
75560,43312300
75565,43210000
75570,43312300
75573,43312300
75574,43312300
75575,43312300
75580,43300000
75585,44114000
75590,43312300
75592,43312300
75595,43312300
76000,43210000
76003,43210000
76004,43210000
76005,43210000
76006,42400000
76010,42400000
76011,42400000
76012,42400000
76013,42121100
76015,16100000
76016,43210000
76020,43132100
76023,43210000
76026,42000000
76027,43312300
76028,43312300
76030,43210000
76033,43210000
76036,43210000
76044,43210000
76047,43210000
76050,43210000
76051,43210000
76053,43210000
76055,44113000
76056,44113000
76059,43210000
76060,42400000
76063,16100000
76066,43210000
76069,43210000
76072,43210000
76075,43210000
76078,43210000
76079,43210000
76084,43210000
76090,42400000
76500,43210000
76502,42400000
76503,42400000
76505,42141500
76506,43132300
76507,42400000
76508,43130000
76509,43210000
76511,43600000
76513,42410000
76514,42410000
76516,43414000
76518,43000000
76521,42400000
76524,48000000
76527,43132300
76530,42641000
76531,42400000
76533,42510000
76534,42400000
76535,43132100
76536,42400000
76537,42400000
76538,42400000
76539,42400000
76541,42400000
76543,43210000
76546,43210000
76549,42600000
76551,42400000
76554,44521200
76556,42400000
76557,43210000
76558,43210000
76559,43210000
76560,43210000
76561,34114000
76564,43210000
76566,43210000
76569,42400000
76572,43312300
76575,34114000
76577,34114000
76580,43210000
76583,43210000
76585,42400000
76587,42400000
76588,42400000
76590,43210000
76593,44321000
76595,44530000
76596,42400000
77000,44112500
77006,44112500
77009,44112500
77015,44112500
77018,44112500
77020,44112500
77023,44112500
77026,44112500
77038,44112500
77041,44112500
77042,44112500
77045,44112500
77048,44112500
77053,44112500
77056,44112500
77059,44112500
77060,44112500
77061,44112500
77062,44112500
77064,44111700#44113200
77065,44112500
77066,44112500
77068,44112500
77070,44112500
77072,44112000
77073,44112500
77074,44112500
77077,44112500
77078,44112500
77080,44112500
77082,44112500
77083,44115400
77088,44112500
77093,44112500
77096,44112500
77500,44900000
77509,15700000
77518,15700000
77527,15872000#15892000
77536,15872000#15892000
77545,44113000
77554,15700000
77563,15872000#15892000
77572,24321300
77581,15872000#15892000
77590,42912310#42924730
77595,44113000
78000,38300000
78004,42210000
78008,38300000
78012,38300000
78016,38300000
78018,38300000
78020,38300000
78024,39221180#39221000
78027,38300000
78028,38300000
78032,38300000
78034,38300000
78037,38300000
78040,38300000
78042,38300000
78043,38300000
78044,38300000
78048,38300000
78049,33100000
78052,39711211#39720000#39722000
78060,33100000
78063,38300000
78064,38300000
78072,33100000
78076,38300000
78077,38300000
78078,38300000
78080,38300000
78082,38300000
78084,38300000
78090,38300000
78095,38300000
78096,38300000
78500,39162000
78502,30196000
78503,33141622#33000000
78505,22100000#22120000
78515,30195000
78517,33000000
78520,30196000
78525,39162000
78526,39162000
78527,39100000
78530,39292300
78532,39162100#39162110
78543,39162000#39162100
78544,39162100#39162000#38000000
78545,39292300
78546,39162110#39162000
78547,30195000
78553,39162000
78555,39162110#39162000
78557,30195000
78562,39162100#39162110
78565,39292300
78570,39162000
78572,32342410
78573,30197620#30197630
78574,30195000
78576,22111000#22000000
78580,37535200
78583,32232000
78585,39162000#22111000
78586,39162100#39162110
78587,39162100#39162110
78588,39162100#39162110
78589,39162100#39162110
78590,80530000
78592,39162110
78593,39100000
79000,03111700
79002,37451000
79005,03111000
79010,03111000
79015,03211000#03111000
79018,03111700
79020,03111000
79030,03111700
79031,03111700
79032,03111700
79033,03111700
79034,03111700
79037,03111000
79040,03111700
79044,03111000
79050,03111000
79054,16100000
79060,03111000
79070,14212400
79073,03111000
79080,03111700
79095,03110000
79500,42700000#42710000
79505,42700000#42710000
79510,42700000#42710000
79515,42700000#42710000
79520,42700000#42710000
79525,42700000#42710000
79528,42700000#42710000
79530,42700000#42710000
79535,42700000#42710000
79537,42700000#42710000
79538,42700000#42710000
79539,42700000#42710000
79540,42700000#42710000
79545,42700000#42710000
79548,42700000#42710000
79550,42700000#42710000
79553,42700000#42710000
79555,42700000#42710000
79560,42700000#42710000
79563,42700000#42710000
79564,42700000#42710000
79565,39224300#39220000
79570,42700000#42710000
79575,42700000#42710000
79580,42700000#42710000
79582,42700000#42710000
79583,42700000#42710000
79585,42700000#42710000
79587,42700000#42710000
79588,42700000#42710000
79590,42700000#42710000
79592,42700000#42710000
79595,42700000#42710000
80000,18820000#18800000
80005,18820000#18800000
80008,18815000
80014,18815000
80016,18815000
80017,35113000#18830000
80024,35113000#18830000
80025,35113000#18830000
80028,18820000#18800000
80032,18813200
80038,39100000
80040,18813100
80048,18820000#18800000
80056,18820000#18800000
80064,18820000#18800000
80068,18820000#18800000
80070,18820000#18800000
80072,35113000#18830000
80080,18820000#18800000
80086,35113000#18830000
80088,18820000#18800000
80089,18820000#18800000
80095,18820000#18800000
80100,34928470
80109,34928470
80112,34928470
80120,34928470
80130,34928470
80138,34928470
80140,34928470
80145,34928470
80148,34928470
80149,34928470
80150,34928470
80153,34928470
80154,34928470
80156,34928470
80158,34928470
80159,34928470
80160,34928470
80162,34928470
80166,34928470
80168,34928470
80169,34928470
80171,34928470
80174,34928470
80176,34928470
80178,34928470
80181,34928470
80182,34928470
80183,34928470
80184,34928470
80185,34928470
80186,34928470
80187,34928470
80189,34928470
80191,34928470
80194,34928470
80195,34928470
80196,34928470
80197,34928470
80300,32321200
80310,32321200
80316,32321200
80318,32321200
80320,32321200
80330,33000000
80339,32321200
80340,32321200
80345,22200000
80350,32321200
80354,32321200
80355,32321200
80356,48000000#72000000#32250000
80360,32321200
80361,32321200
80365,32321200
80368,30234000
80370,30234000
80375,30234000
80377,32321200
80379,38300000#38400000
80380,32321200
80382,32232000
80385,38300000
80390,32321200
80392,32552300
80400,34700000
80410,38100000
80412,38100000
80432,34700000
80442,34730000
80453,34700000
80457,34700000
80474,34712200
80476,34700000
80477,34700000
80495,34700000
80500,37400000
80505,37441000
80509,37462000
80510,37451000
80515,18530000
80516,37452000
80517,37400000
80518,37451000
80521,37452000
80522,37451000
80523,37400000
80524,37451000
80530,37452000
80534,34114000#34144000
80535,34350000
80536,37461000#37460000
80537,37400000
80538,37400000
80539,37472000
80540,37400000
80541,37400000
80542,37430000
80543,37535200
80544,37400000
80545,37400000
80546,37400000
80547,37451000
80548,37451000
80550,37451000
80551,37461000#37460000
80554,37471000
80557,37422000#37420000
80558,37451000
80559,37413200
80560,37400000
80561,37411200
80562,37400000
80563,37400000
80564,37411200
80565,37411100
80566,37451000
80567,37400000
80569,37451000
80572,37452000
80573,37451000
80574,37451000
80575,37412300
80577,37400000
80578,37452000
80581,37453000
80584,37400000
80586,37441000
80587,37422000#37420000
80588,37462000
80589,37451000
80590,37452000
80593,37400000
80594,37442000
80595,39144000
80596,37400000
81000,16400000
81015,16400000
81018,16400000
81027,31500000
81040,16400000
81050,31500000
81054,16400000
81056,16400000
81057,16400000
81071,16400000
81072,16400000
81085,16400000
81090,44510000
81091,44510000
81093,44510000
81095,44510000
81096,16400000
81500,44316400#44523300
81506,44316400#44523300
81512,44316400#44523300
81518,44316400#44523300
81522,34312500
81523,39812500
81526,44316400#44523300
81528,44316400#44523300
81540,42122000
81545,44621200
81548,44621200
81552,44316400#44523300
81554,38436230#42131130
81558,38420000#38400000
81562,38436230#42131130
81565,42600000
81570,38412000#38126300#38300000
81573,31711400#42131000
81575,31711400#42131000
81578,31711400#42131000
81581,31711400#42131000
81584,31711400#42131000
81590,42000000
81595,38436230#42131130
82000,44621200
82004,44621200
82005,42716000
82006,44621200
82008,39715200
82012,44621200
82014,44621200
82016,44621200
82019,44621200
82020,44621200
82024,44621200
82028,39715200
82032,42122000
82036,44621200
82038,42122000
82040,38420000#38400000
82041,24900000
82042,38420000#38400000
82044,44621200
82048,44621200
82049,44621200
82052,44621200
82056,44621200
82060,44621200
82062,42122000
82064,44621200
82065,45252200
82066,45252200
82068,39715200
82072,39715200
82075,44621200
82076,44621200
82078,38300000#38400000#38000000
82080,44621200
82081,44621200
82084,31200000
82085,31200000
82086,38126000#38300000
82088,44621200
82091,31200000
82092,31200000
82093,44621200
82095,31711400#42131000
82096,39715200
82500,15112000#03322000
82503,15112000#03322000
82505,15112000#03322000
82506,42000000
82508,15112000#03322000
82509,15112000#03322000
82511,15112000#03322000
82513,15112000#03322000
82514,33110000#33651690
82516,33110000#33651690
82519,03140000
82520,33110000#33651690
82522,77000000
82525,33110000#33651690
82526,33110000#33651690
82529,33110000#33651690
82531,77000000
82534,42000000
82536,15112000#03322000
82537,15112000#03322000
82539,15112000#03322000
82542,03140000
82545,77000000
82548,15112000#03322000
82551,15112000#03322000
82554,03140000
82558,24451000
82562,18910000
82565,33110000#33651690
82569,33110000#33651690
82572,15112000#03322000
82575,18910000
82576,15112000#03322000
82578,30199760
82581,33711450
82585,15112000#03322000
82590,15112000#03322000
82593,15112000#03322000
83000,44611100#44612100#44611000
83004,44611100#44612100#44611000
83010,44611400
83013,44611100#44612100#44611000
83016,44611100#44612100#44611000
83018,44611100#44612100#44611000
83019,44611100#44612100#44611000
83022,43400000
83023,44611400
83024,18900000
83025,44611100#44612100#44611000
83026,44611100#44612100#44611000
83027,44611100#44612100#44611000
83028,44611100#44612100#44611000
83031,44611100#44612100#44611000
83032,44611400
83033,44611100#44612100#44611000
83034,44611100#44612100#44611000
83037,44611100#44612100#44611000
83040,44611100#44612100#44611000
83041,44611400
83042,44611100#44612100#44611000
83043,44611100#44612100#44611000
83044,44611100#44612100#44611000
83045,44611100#44612100#44611000
83046,44611100#44612100#44611000
83047,44611100#44612100#44611000
83049,44611100#44612100#44611000
83052,44611100#44612100#44611000
83054,44611100#44612100#44611000
83055,44611400
83058,44611400
83061,44611400
83064,44611400
83067,44611400
83069,44611400
83070,44611100#44612100#44611000
83073,44611100#44612100#44611000
83077,44611100#44612100#44611000
83078,44611100#44612100#44611000
83079,44611100#44612100#44611000
83080,44611100#44612100#44611000
83095,44611100#44612100#44611000
83200,19513200
83202,19513200
83203,19513200
83204,19513200
83205,19513200
83210,34922000
83220,19513200
83222,19513200
83223,19513200
83224,19513200
83226,19513200
83227,19513200
83228,19513200
83229,19513200
83230,19513200
83232,19513200
83236,19513200
83240,19513200
83244,19513200
83248,19513200
83252,19513200
83254,19513200
83255,19513200
83256,19513200
83260,19513200
83262,19513200
83263,19513200
83264,19513200
83268,19513200
83269,19513200
83272,19513200
83274,19513200
83275,19513200
83276,19513200
83295,19513200
83800,32552300
83823,32321200
83826,30237200
83828,31213300#31224400
83829,31213300#31224400
83832,30237200
83833,32420000
83834,38431000#35125000
83835,32420000
83839,38431000#35125000
83840,32321200
83845,32500000
83847,32321200
83868,32321200
83881,32420000
83883,32420000
83885,32420000
83886,33000000
83887,33000000
83888,32321200
83890,32422000#32400000
83891,32321200
83896,32321200
83900,32552300
83912,32500000
83931,32500000
83932,32500000
83935,32500000
83940,32552410#32550000
83951,32420000
83954,33000000
83957,32500000#32250000
83960,44200000
83961,44200000
83963,32500000#32250000
83967,32500000
83974,32500000#32250000
83977,32500000
83980,32500000
83983,32500000#32250000
83984,32500000#32250000
83985,32500000#32250000
83986,32500000#32250000
83987,32500000#32250000
83988,48000000#72000000#32250000
83992,32500000#32250000
84000,32321200
84010,32420000
84014,32321200
84020,32321200
84021,32321200
84024,32321200
84027,32232000
84028,32232000
84030,32232000
84034,32321200
84036,32232000
84038,32232000
84040,32322000
84043,32321200
84045,32321200
84050,32321200
84055,32321200
84056,32232000
84057,32232000
84058,32232000
84059,32420000
84060,32420000
84062,32420000
84064,32420000
84065,32420000
84066,32321200
84067,38651000
84068,32321200
84069,38651000
84070,38651000
84071,32321200
84072,32321200
84074,31712349
84075,32321200
84076,38652100
84082,32321200
84084,38651000
84086,32232000
84095,32232000
84500,38000000
84501,38400000
84502,38300000#38400000#38000000
84504,38412000#38126300#38300000
84506,38400000#38300000
84508,38500000
84510,38900000
84512,38900000
84514,38900000
84519,38500000
84522,33000000
84523,38500000
84524,38400000#38900000
84525,38500000
84532,38500000
84534,38400000#38300000
84535,15112000#03322000
84544,39721000#42214000
84545,38400000#38900000
84546,38300000
84548,38400000#38900000
84549,38400000#38900000
84550,38000000
84551,38400000#38900000
84554,38300000
84560,38000000
84563,38400000#38300000
84571,38400000#38300000
84581,38400000
84584,38400000#38900000
84587,38400000#38900000
84595,38300000#38400000#38000000
84597,38400000#38900000
85000,03115000
85003,37414000
85004,18923100#18937100
85008,39512000
85012,39512000
85014,19240000
85015,19240000
85016,19240000
85017,19240000
85020,19212000#19433000
85024,19200000
85026,19240000
85028,19200000
85032,19240000
85033,19240000
85034,19240000
85035,39512000
85036,19240000
85040,19240000
85042,19240000
85044,19240000
85045,19270000
85046,03115000
85047,19100000#19200000
85048,19240000
85049,39100000
85050,39514000
85051,37400000
85052,39512000
85056,39512000
85060,39512000
85061,19100000#19200000
85062,39100000
85063,39512000
85064,39512000
85068,44411000
85072,44411000
85073,19431000
85074,03115000
85076,39514000
85077,39514000
85078,14630000#03416000#19620000
85080,39512000
85084,39512000
85088,39514000
85092,39514100
85094,19220000
85095,03115000
85500,37535200
85515,37535200
85522,39515100#39515000
85530,37535200
85543,37535200
85544,31500000
85546,32232000
85548,31500000
85550,31521000#31531000
85553,31500000
85560,37800000
85568,31500000
85570,31500000
85575,37535200
85577,37535200
85580,31500000
85581,37535200
85588,37535200
85595,37535200
86000,30194300#30199000
86020,22800000#30199000
86030,42933000
86040,22800000#30199000
86050,22800000#30199000
86070,22800000#30199000
86075,22800000#30199000
86076,22800000#30199000
86095,22800000#30199000
86300,34350000
86303,34730000
86305,34350000
86306,34350000
86307,34350000
86310,34350000
86315,34350000
86320,34350000
86325,34350000
86330,34350000
86342,34350000
86365,34350000
86395,34350000
86400,34900000
86440,34900000
86445,34900000
86455,34900000
86465,34900000
86473,34900000
86480,34900000
86485,34900000
86490,34900000
86495,34900000
86500,31220000
86520,37423000
86530,37423000
86535,37423000
86540,37423000
86550,37423000
86555,37423000
86560,37423000
86565,37423000
86568,37423000
86570,37423000
86575,37423000
86595,37423000
87000,39515000
87010,44100000
87020,44100000
87022,44100000
87025,39515000
87030,39515000
87035,44111000
87040,39515000
87050,39515000
87060,39515000
87070,39515000
87078,39515000
87080,39515000
87090,39515000
87095,39515000
87500,33110000#33651690
87505,33110000#33651690
87508,3140000
87509,22113000#39155100
87510,33110000#33651690
87512,33110000#33651690
87513,33110000#33651690
87515,33110000#33651690
87524,33110000#33651690
87527,33110000#33651690
87530,03142000
87534,33110000#33651690
87553,39100000
87555,39100000
87558,03140000
87559,03140000
87565,33110000#33651690
87567,24451000
